Wijk,Gem HR 1,rrData 1,Gem HR 2,rrData 2,Bloeddruk (Bovendruk) 1,Bloeddruk (Bovendruk) 2,Cholesterol 1,Cholesterol 2,Non-HDL 1,Non-HDL 2,Bloedsuiker 1,Bloedsuiker 2,BMI 1,BMI 2
,,,75.8,781,,,,,,,,,,
,,,77.3,742,,,,,,,,,,
,,,77.9,757,,,,,,,,,,
,,,78.5,750,,,,,,,,,,
,,,78.5,765,,,,,,,,,,
,,,78.200005,773,,,,,,,,,,
,,,77.5,789,,,,,,,,,,
,,,78,757,,,,,,,,,,
,,,78.6,750,,,,,,,,,,
,,,78.5,765,,,,,,,,,,
,,,78.5,765,,,,,,,,,,
,,,78.5,765,,,,,,,,,,
,,,79.200005,742,,,,,,,,,,
,,,79.4,750,,,,,,,,,,
,,,79.1,765,,,,,,,,,,
,,,78.4,781,,,,,,,,,,
,,,78.700005,757,,,,,,,,,,
,,,78.6,765,,,,,,,,,,
,,,77.200005,812,,,,,,,,,,
,,,76,820,,,,,,,,,,
,,,75.200005,820,,,,,,,,,,
,,,75,804,,,,,,,,,,
,,,74.5,820,,,,,,,,,,
,,,73.700005,835,,,,,,,,,,
,,,73.5,820,,,,,,,,,,
,,,73.8,804,,,,,,,,,,
,,,75.200005,765,,,,,,,,,,
,,,75.700005,781,,,,,,,,,,
,,,75.6,796,,,,,,,,,,
,,,75.5,796,,,,,,,,,,
,,,75.9,781,,,,,,,,,,
,,,76.200005,781,,,,,,,,,,
,,,75.700005,804,,,,,,,,,,
,,,74.9,820,,,,,,,,,,
,,,74.200005,828,,,,,,,,,,
,,,74.700005,789,,,,,,,,,,
,,,76.6,742,,,,,,,,,,
,,,76.4,789,,,,,,,,,,
,,,76.1,796,,,,,,,,,,
,,,75.9,796,,,,,,,,,,
,,,76.200005,781,,,,,,,,,,
,,,77.1,757,,,,,,,,,,
,,,77.5,765,,,,,,,,,,
,,,76.6,804,,,,,,,,,,
,,,76.200005,796,,,,,,,,,,
,,,75.700005,804,,,,,,,,,,
,,,76.5,765,,,,,,,,,,
,,,76.8,773,,,,,,,,,,
,,,76.6,789,,,,,,,,,,
,,,75.8,812,,,,,,,,,,
,,,76.1,781,,,,,,,,,,
,,,76.8,765,,,,,,,,,,
,,,76.6,789,,,,,,,,,,
,,,76.200005,796,,,,,,,,,,
,,,76,796,,,,,,,,,,
,,,77.5,742,,,,,,,,,,
,,,78,757,,,,,,,,,,
,,,78.6,750,,,,,,,,,,
,,,79,750,,,,,,,,,,
,,,79.8,734,,,,,,,,,,
,,,80.4,734,,,,,,,,,,
,,,80.3,750,,,,,,,,,,
,,,80.200005,750,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
"IJburg, Zeeburgereiland",82.200005,24828,64.8,984,<120,120-140,<5,<5,<3.8,>3.8,7.8-11,7.8-11,>30,18.5-25
,82.200005,4304,63,1023,,,,,,,,,,
,82.200005,265,63.8,914,,,,,,,,,,
,82.200005,578,63.8,2867,,,,,,,,,,
,82.200005,1367,63.600002,953,,,,,,,,,,
,82.200005,16273,63.9,929,,,,,,,,,,
,82.200005,1812,64.1,929,,,,,,,,,,
,82.200005,484,64.9,898,,,,,,,,,,
,82.200005,273,66.200005,867,,,,,,,,,,
,82.200005,359,67.5,851,,,,,,,,,,
,,,68.1,804,,,,,,,,,,
,,,69.3,773,,,,,,,,,,
,,,71.8,773,,,,,,,,,,
,,,71.4,851,,,,,,,,,,
,,,71.8,1109,,,,,,,,,,
,,,71,984,,,,,,,,,,
,,,68.9,937,,,,,,,,,,
,,,66.700005,976,,,,,,,,,,
,,,65.700005,1046,,,,,,,,,,
,,,64.1,992,,,,,,,,,,
,,,62.600002,1015,,,,,,,,,,
,,,62.600002,960,,,,,,,,,,
,,,63.5,914,,,,,,,,,,
,,,64,921,,,,,,,,,,
,,,65,890,,,,,,,,,,
,,,66.700005,851,,,,,,,,,,
,,,67.4,804,,,,,,,,,,
,,,69.4,812,,,,,,,,,,
,,,71.4,789,,,,,,,,,,
,,,72.4,804,,,,,,,,,,
,,,70.5,906,,,,,,,,,,
,,,69.9,953,,,,,,,,,,
,,,67.700005,960,,,,,,,,,,
,,,66.4,945,,,,,,,,,,
,,,66.9,882,,,,,,,,,,
,,,66.4,921,,,,,,,,,,
,,,66,921,,,,,,,,,,
,,,66.200005,898,,,,,,,,,,
,,,67.5,851,,,,,,,,,,
,,,68.6,843,,,,,,,,,,
,,,69.200005,851,,,,,,,,,,
,,,68,921,,,,,,,,,,
,,,67,929,,,,,,,,,,
,,,64.9,1000,,,,,,,,,,
,,,64.200005,1039,,,,,,,,,,
,,,63.100002,1085,,,,,,,,,,
,,,62.8,968,,,,,,,,,,
,,,63.5,921,,,,,,,,,,
,,,64.5,898,,,,,,,,,,
,,,65,906,,,,,,,,,,
,,,66.1,875,,,,,,,,,,
,,,67.6,843,,,,,,,,,,
,,,68.3,859,,,,,,,,,,
,,,67.700005,906,,,,,,,,,,
,,,66.6,937,,,,,,,,,,
,,,64.6,1000,,,,,,,,,,
,,,62.8,1023,,,,,,,,,,
,,,63.2,937,,,,,,,,,,
,,,62.4,992,,,,,,,,,,
,,,62.7,945,,,,,,,,,,
,,,63.8,906,,,,,,,,,,
,,,63.7,945,,,,,,,,,,
,,,64.5,906,,,,,,,,,,
,,,65.700005,875,,,,,,,,,,
,,,64.6,968,,,,,,,,,,
,,,64.3,945,,,,,,,,,,
,,,64.4,929,,,,,,,,,,
,,,64.1,945,,,,,,,,,,
,,,64.3,929,,,,,,,,,,
,,,64.5,921,,,,,,,,,,
,,,64.3,937,,,,,,,,,,
,,,64.9,906,,,,,,,,,,
,,,63.600002,992,,,,,,,,,,
,,,63.100002,968,,,,,,,,,,
,,,62.600002,976,,,,,,,,,,
,,,61.4,1023,,,,,,,,,,
,,,62.4,929,,,,,,,,,,
,,,62.4,960,,,,,,,,,,
,,,63.100002,929,,,,,,,,,,
,,,63.600002,929,,,,,,,,,,
,,,64.1,921,,,,,,,,,,
,,,65.6,867,,,,,,,,,,
,,,66.3,882,,,,,,,,,,
,,,67.200005,867,,,,,,,,,,
,,,67.6,875,,,,,,,,,,
,,,66.1,960,,,,,,,,,,
,,,65.4,1031,,,,,,,,,,
,,,63.9,992,,,,,,,,,,
,,,63.5,1171,,,,,,,,,,
,,,61.5,1054,,,,,,,,,,
,,,60.100002,1054,,,,,,,,,,
,,,59.4,1039,,,,,,,,,,
,,,59.9,984,,,,,,,,,,
,,,59.5,1023,,,,,,,,,,
,,,59.7,1000,,,,,,,,,,
,,,60.100002,984,,,,,,,,,,
,,,60.2,992,,,,,,,,,,
,,,60.9,960,,,,,,,,,,
,,,60.8,992,,,,,,,,,,
,,,60.7,992,,,,,,,,,,
,,,61.2,960,,,,,,,,,,
,,,60.600002,1015,,,,,,,,,,
,,,60.9,976,,,,,,,,,,
,,,60.9,984,,,,,,,,,,
,,,59.9,1039,,,,,,,,,,
,,,60.2,984,,,,,,,,,,
,,,60.100002,1000,,,,,,,,,,
,,,60.2,992,,,,,,,,,,
,,,61.2,945,,,,,,,,,,
,,,60.7,1007,,,,,,,,,,
,,,60.5,1000,,,,,,,,,,
,,,60.2,1007,,,,,,,,,,
,,,60,1007,,,,,,,,,,
,,,61.2,937,,,,,,,,,,
,,,61,992,,,,,,,,,,
,,,61.5,960,,,,,,,,,,
,,,61.8,960,,,,,,,,,,
,,,61.9,968,,,,,,,,,,
,,,63.2,906,,,,,,,,,,
,,,64.8,875,,,,,,,,,,
,,,64.9,921,,,,,,,,,,
,,,66,875,,,,,,,,,,
,,,67.1,859,,,,,,,,,,
,,,67.200005,890,,,,,,,,,,
,,,67.3,890,,,,,,,,,,
,,,67.3,890,,,,,,,,,,
,,,66.6,1000,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Bijlmer-Centrum,84.200005,843,68.5,890,<120,<120,5-6.5,<5,<3.8,>3.8,<7.8,<7.8,>30,18.5-25
,80.3,843,69.3,843,,,,,,,,,,
,77.4,851,69.3,625,,,,,,,,,,
,75.3,851,69.3,1164,,,,,,,,,,
,73.9,851,69.3,867,,,,,,,,,,
,72.5,867,68.9,882,,,,,,,,,,
,71.5,867,68.4,890,,,,,,,,,,
,71.4,843,68.4,617,,,,,,,,,,
,70.6,875,68.4,1187,,,,,,,,,,
,70,875,68.6,867,,,,,,,,,,
,69.6,875,69.200005,851,,,,,,,,,,
,69.5,867,69.4,859,,,,,,,,,,
,69.4,867,69.4,632,,,,,,,,,,
,69.200005,875,69.4,1125,,,,,,,,,,
,69.6,851,68.8,890,,,,,,,,,,
,69.700005,859,68.9,867,,,,,,,,,,
,69.5,867,68.4,890,,,,,,,,,,
,69.8,851,68.4,617,,,,,,,,,,
,70,851,68.4,1093,,,,,,,,,,
,70.4,843,69.200005,843,,,,,,,,,,
,70.6,843,71.200005,789,,,,,,,,,,
,70.6,851,72.9,781,,,,,,,,,,
,70.6,851,73.700005,796,,,,,,,,,,
,70.8,843,72.3,867,,,,,,,,,,
,70.9,843,72.3,617,,,,,,,,,,
,71,843,72.3,1101,,,,,,,,,,
,71.3,835,72,843,,,,,,,,,,
,71.5,835,72.200005,828,,,,,,,,,,
,71.4,843,70.4,906,,,,,,,,,,
,71.3,843,70.4,617,,,,,,,,,,
,71.3,843,70.4,1125,,,,,,,,,,
,71.5,835,70.6,843,,,,,,,,,,
,71.8,828,70.6,320,,,,,,,,,,
,72.200005,820,70.6,546,,,,,,,,,,
,72.9,804,70.6,851,,,,,,,,,,
,73,820,70.6,632,,,,,,,,,,
,73.700005,796,70.6,1140,,,,,,,,,,
,73.8,812,70.8,843,,,,,,,,,,
,73.4,828,69.8,890,,,,,,,,,,
,72.700005,843,68.5,914,,,,,,,,,,
,72,851,68.5,609,,,,,,,,,,
,71.8,843,68.5,1101,,,,,,,,,,
,71.200005,859,68.200005,890,,,,,,,,,,
,71.200005,843,68.1,882,,,,,,,,,,
,71.200005,843,68.1,523,,,,,,,,,,
,71,851,68.1,359,,,,,,,,,,
,71.3,835,68.1,625,,,,,,,,,,
,71.700005,828,68.1,1085,,,,,,,,,,
,72.200005,820,68.4,867,,,,,,,,,,
,72.5,820,68.5,875,,,,,,,,,,
,72.5,828,67.5,921,,,,,,,,,,
,72.3,835,67.5,609,,,,,,,,,,
,71.5,859,67.5,1156,,,,,,,,,,
,71,859,68.6,843,,,,,,,,,,
,70.5,867,68.6,875,,,,,,,,,,
,70.1,867,69,859,,,,,,,,,,
,69.6,875,69,648,,,,,,,,,,
,69.5,867,69,1093,,,,,,,,,,
,69.4,867,68.9,875,,,,,,,,,,
,69.200005,875,68.9,679,,,,,,,,,,
,69.8,843,68.9,1078,,,,,,,,,,
,69.4,875,68.9,632,,,,,,,,,,
,69.700005,851,68.9,1023,,,,,,,,,,
,69.700005,859,69,867,,,,,,,,,,
,69.700005,453,70.1,828,,,,,,,,,,
,69.700005,1226,71,820,,,,,,,,,,
,69.700005,859,70.8,851,,,,,,,,,,
,69.9,851,71.700005,812,,,,,,,,,,
,70.3,843,71.700005,640,,,,,,,,,,
,70.8,835,71.700005,1117,,,,,,,,,,
,70.9,843,70.9,867,,,,,,,,,,
,71,843,70.8,851,,,,,,,,,,
,70.8,851,70.700005,851,,,,,,,,,,
,70.3,867,70.6,851,,,,,,,,,,
,70,867,71.200005,828,,,,,,,,,,
,70.200005,851,71.6,828,,,,,,,,,,
,70.5,843,71.700005,835,,,,,,,,,,
,69.700005,882,71.700005,617,,,,,,,,,,
,69.9,851,71.700005,1031,,,,,,,,,,
,69.700005,867,71.8,835,,,,,,,,,,
,70.200005,843,71.200005,859,,,,,,,,,,
,69.4,890,71.6,828,,,,,,,,,,
,69.700005,851,72.1,820,,,,,,,,,,
,69.9,851,70.9,882,,,,,,,,,,
,70.1,851,70.9,640,,,,,,,,,,
,70,859,70.9,1039,,,,,,,,,,
,70.4,843,70.8,851,,,,,,,,,,
,70.9,835,69.4,906,,,,,,,,,,
,70.4,867,68,929,,,,,,,,,,
,70,867,68,664,,,,,,,,,,
,69.9,859,68,1101,,,,,,,,,,
,70.3,843,67.1,921,,,,,,,,,,
,69.8,875,66.5,921,,,,,,,,,,
,69.8,859,67.700005,851,,,,,,,,,,
,70,851,67.1,914,,,,,,,,,,
,70.6,835,66.200005,937,,,,,,,,,,
,70.4,859,66.200005,664,,,,,,,,,,
,70.6,843,66.200005,1093,,,,,,,,,,
,70.6,851,66.4,898,,,,,,,,,,
,71,835,68.4,820,,,,,,,,,,
,70.8,851,67.9,898,,,,,,,,,,
,71.3,828,67.6,898,,,,,,,,,,
,71.700005,828,67.9,875,,,,,,,,,,
,72.6,804,67.9,617,,,,,,,,,,
,73,812,67.9,1187,,,,,,,,,,
,73.700005,796,68.1,875,,,,,,,,,,
,72.9,843,69.200005,835,,,,,,,,,,
,73.4,804,69.200005,867,,,,,,,,,,
,72.5,851,69.200005,867,,,,,,,,,,
,72.3,835,68.700005,890,,,,,,,,,,
,72,843,68.700005,632,,,,,,,,,,
,71.8,843,68.700005,1164,,,,,,,,,,
,71.4,851,68.9,867,,,,,,,,,,
,71.6,835,69,867,,,,,,,,,,
,71.3,851,68.9,875,,,,,,,,,,
,71.700005,828,68.3,898,,,,,,,,,,
,71.1,859,68.8,859,,,,,,,,,,
,70.700005,859,68.8,632,,,,,,,,,,
,70.1,875,68.8,1156,,,,,,,,,,
,70.6,835,69.9,828,,,,,,,,,,
,69.6,890,69.5,875,,,,,,,,,,
,70.1,843,68.3,914,,,,,,,,,,
,69.5,882,68.3,718,,,,,,,,,,
,69.8,851,68.3,1039,,,,,,,,,,
,69.4,875,68.4,875,,,,,,,,,,
,69.700005,851,67.700005,906,,,,,,,,,,
,70.4,835,67.6,890,,,,,,,,,,
,70.4,851,67.6,679,,,,,,,,,,
,70.200005,859,67.6,1109,,,,,,,,,,
,71.5,804,67.700005,882,,,,,,,,,,
,71.6,835,67.8,882,,,,,,,,,,
,71.5,843,68.6,851,,,,,,,,,,
,71.200005,851,69.6,835,,,,,,,,,,
,70.6,867,69.9,851,,,,,,,,,,
,71.200005,828,70.700005,828,,,,,,,,,,
,70.8,859,69.5,898,,,,,,,,,,
,70.1,875,69.5,609,,,,,,,,,,
,70.4,843,69.5,1109,,,,,,,,,,
,70.9,835,69,882,,,,,,,,,,
,70.200005,875,,,,,,,,,,,,
,70.9,828,,,,,,,,,,,,
,70.8,851,,,,,,,,,,,,
,70.1,875,,,,,,,,,,,,
,70.4,843,,,,,,,,,,,,
,71,828,,,,,,,,,,,,
,70.6,859,,,,,,,,,,,,
,70.4,859,,,,,,,,,,,,
,70.6,843,,,,,,,,,,,,
,71,835,,,,,,,,,,,,
,71.9,812,,,,,,,,,,,,
,72.1,828,,,,,,,,,,,,
,71.4,859,,,,,,,,,,,,
,71.700005,828,,,,,,,,,,,,
,71.5,843,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Bijlmer-West,71.5,1976,59.100002,992,140-180,<120,5-6.5,5-6.5,>3.8,<3.8,>11.1,<7.8,18.5-25,25-30
,71.5,1140,59.7,984,,,,,,,,,,
,71.5,710,60.100002,984,,,,,,,,,,
,71.5,406,61.100002,945,,,,,,,,,,
,72.3,742,61.100002,984,,,,,,,,,,
,72.9,1117,61.4,968,,,,,,,,,,
,73.3,671,61.4,976,,,,,,,,,,
,73.6,359,61.4,976,,,,,,,,,,
,73.8,976,61.3,984,,,,,,,,,,
,74,976,61.100002,992,,,,,,,,,,
,74.1,1015,62,937,,,,,,,,,,
,74.200005,976,61,1023,,,,,,,,,,
,74.200005,945,61.2,976,,,,,,,,,,
,74.200005,960,61.600002,960,,,,,,,,,,
,74.200005,1015,62.2,945,,,,,,,,,,
,74.200005,960,62.600002,945,,,,,,,,,,
,74.200005,1000,62.9,945,,,,,,,,,,
,74.200005,1023,63.2,937,,,,,,,,,,
,74.200005,1031,63.4,937,,,,,,,,,,
,74.200005,1054,63.8,929,,,,,,,,,,
,72.8,1031,63.7,945,,,,,,,,,,
,69.700005,960,63.600002,945,,,,,,,,,,
,67.700005,953,63.600002,945,,,,,,,,,,
,65.4,1000,63.4,953,,,,,,,,,,
,63.9,992,63,968,,,,,,,,,,
,62.9,992,62.8,960,,,,,,,,,,
,61.5,1031,62.600002,968,,,,,,,,,,
,60.8,1015,62.100002,984,,,,,,,,,,
,60.3,1015,63,921,,,,,,,,,,
,59.7,1031,61.4,1039,,,,,,,,,,
,59.9,992,61.3,984,,,,,,,,,,
,59.8,1007,61.2,984,,,,,,,,,,
,60,992,61.4,968,,,,,,,,,,
,59.9,1007,61.4,976,,,,,,,,,,
,60.4,976,61.100002,992,,,,,,,,,,
,60.9,968,60.8,1000,,,,,,,,,,
,60.9,984,60.7,992,,,,,,,,,,
,61.4,960,60.600002,992,,,,,,,,,,
,62,945,60.100002,1015,,,,,,,,,,
,62.2,960,60.100002,1000,,,,,,,,,,
,61.4,1007,59.9,1007,,,,,,,,,,
,60.3,1039,59.9,1000,,,,,,,,,,
,58.8,1085,60.100002,992,,,,,,,,,,
,58,1070,60.2,992,,,,,,,,,,
,58.600002,1000,60.3,992,,,,,,,,,,
,59.5,976,60.2,1000,,,,,,,,,,
,60,984,60.7,968,,,,,,,,,,
,60.2,992,60.8,984,,,,,,,,,,
,61,953,60.7,992,,,,,,,,,,
,61.600002,953,60.4,1007,,,,,,,,,,
,61.600002,976,60.4,992,,,,,,,,,,
,61.7,968,60.4,992,,,,,,,,,,
,62.100002,953,60.3,1000,,,,,,,,,,
,61.2,1015,60.5,984,,,,,,,,,,
,60.4,1023,60.7,984,,,,,,,,,,
,61,960,60.8,984,,,,,,,,,,
,61.8,945,60.7,992,,,,,,,,,,
,62.2,953,60.600002,992,,,,,,,,,,
,62.600002,945,60.600002,992,,,,,,,,,,
,63.9,898,60.100002,1015,,,,,,,,,,
,65,890,59.8,1015,,,,,,,,,,
,65,921,59.9,1000,,,,,,,,,,
,63.9,976,59.9,1000,,,,,,,,,,
,63.9,937,59.9,625,,,,,,,,,,
,63.3,968,58.4,1093,,,,,,,,,,
,61.9,1023,56.8,1132,,,,,,,,,,
,60.9,1023,57.5,1015,,,,,,,,,,
,61.5,953,58.3,1000,,,,,,,,,,
,61.3,984,58.7,1007,,,,,,,,,,
,61.2,984,58.8,1015,,,,,,,,,,
,61.3,976,58.8,1023,,,,,,,,,,
,61.3,406,58.5,1039,,,,,,,,,,
,61.3,515,59,1000,,,,,,,,,,
,61.3,351,58.4,1054,,,,,,,,,,
,61.3,539,58.100002,1046,,,,,,,,,,
,62,875,57.9,1046,,,,,,,,,,
,63.3,828,58.3,1015,,,,,,,,,,
,64.200005,421,58.4,1023,,,,,,,,,,
,64.8,609,58.3,1031,,,,,,,,,,
,65.200005,1710,58.8,1000,,,,,,,,,,
,65.5,1531,58.5,1039,,,,,,,,,,
,65.5,6703,58.3,1039,,,,,,,,,,
,65.5,2921,58.100002,1039,,,,,,,,,,
,65.700005,671,58.4,1015,,,,,,,,,,
,65.9,1492,58.5,1023,,,,,,,,,,
,65.9,4937,58.4,1031,,,,,,,,,,
,65.9,2937,58.600002,1015,,,,,,,,,,
,66,406,58.8,1015,,,,,,,,,,
,66,2015,58.9,1015,,,,,,,,,,
,66,2007,59.100002,1007,,,,,,,,,,
,64.8,968,59.7,984,,,,,,,,,,
,63.5,992,59.4,1023,,,,,,,,,,
,63.5,3929,59.3,1015,,,,,,,,,,
,,,59.5,1000,,,,,,,,,,
,,,59.3,1023,,,,,,,,,,
,,,59.4,1007,,,,,,,,,,
,,,59.9,984,,,,,,,,,,
,,,58.9,1062,,,,,,,,,,
,,,58.7,1031,,,,,,,,,,
,,,58.5,1031,,,,,,,,,,
,,,58.8,1007,,,,,,,,,,
,,,58.8,1023,,,,,,,,,,
,,,58.8,1023,,,,,,,,,,
,,,58.9,1015,,,,,,,,,,
,,,59.4,992,,,,,,,,,,
,,,59.3,1015,,,,,,,,,,
,,,59.7,992,,,,,,,,,,
,,,59,1046,,,,,,,,,,
,,,59.5,992,,,,,,,,,,
,,,59.5,1007,,,,,,,,,,
,,,59.5,1007,,,,,,,,,,
,,,59.3,1023,,,,,,,,,,
,,,59.4,1007,,,,,,,,,,
,,,59,1031,,,,,,,,,,
,,,58.8,1031,,,,,,,,,,
,,,58.600002,1031,,,,,,,,,,
,,,58.9,1007,,,,,,,,,,
,,,58.7,1031,,,,,,,,,,
,,,58.4,1039,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
